year,month,day,hour,doy,index,tto,tts,psi,LST_Day_1km,Emis_31,Emis_32
2021,9,5,11,248,5939.0,29.0,42.476810622036304,65.97670512827364,16.170000000000016,0.986,0.986
2021,9,9,10,252,6034.0,10.0,49.56306912836721,47.754315617848874,16.53000000000003,0.984,0.984
2021,9,10,11,253,6059.0,49.0,44.31052924217166,67.06000630894707,17.370000000000005,0.984,0.982
2021,9,25,10,268,6418.0,9.0,54.99874726334607,52.180371542532896,12.250000000000057,0.986,0.986
2021,10,2,11,275,6587.0,1.0,52.61721798640685,71.25472861097967,20.390000000000043,0.986,0.986
2021,10,5,11,278,6659.0,43.0,53.73663184301815,71.74681449196203,16.79000000000002,0.984,0.984
2021,10,11,10,284,6802.0,9.0,60.43687994937397,55.99695412264106,8.650000000000034,0.986,0.986
2021,10,16,11,289,6923.0,21.0,57.706873484313505,73.3776921273435,8.990000000000009,0.986,0.984
2021,11,15,11,319,7643.0,37.0,66.49849286261869,76.44832538513376,-1.4099999999999682,0.986,0.986
2021,11,17,11,321,7691.0,21.0,66.93504560705661,76.58390222310945,1.0900000000000318,0.986,0.986
2021,11,26,11,330,7907.0,11.0,68.61600773733709,77.09248086271779,-8.089999999999975,0.986,0.984
2021,12,7,10,341,8170.0,19.0,73.473467891798,63.40144629865898,-17.94999999999996,0.994,0.99
2021,12,12,11,346,8291.0,11.0,70.36454596655351,77.59956765462448,-3.5299999999999727,0.988,0.988
2021,12,26,11,360,8627.0,29.0,70.50551314083788,77.63950406148757,-7.449999999999989,0.984,0.984
2021,12,29,11,363,8699.0,58.0,70.36423310659949,77.59947886601068,-12.309999999999945,0.98,0.98
